original_prdomain,  original_problem,  trans_domain,  trans_problem, domain, task_name, requirements, types, objects, predicates, functions, init, goal, actions, axioms, use_min_cost_metric, generated_rules, relevant_atoms, auxiliary_atoms, final_queue_length, total_queue_pushes, implied_effects_removed, effect_conditions_simplified, implied_preconditions_added, translator_variables, translator_derived_variables, translator_facts, translator_mutex_groups, translator_total_mutex_groups_size, translator_operators, translator_task_size, numberVariablesCG, highLevelVariablesCG, totalEdgesCG, totalWeightCG, veRatio, weRatio, wvRatio, hvRatio, inputEdgeCGMax, inputEdgeCGAvg, inputEdgeCGStd, outputEdgeCGMax, outputEdgeCGAvg, outputEdgeCGStd, inputWeightCGMax, inputWeightCGAvg, inputWeightCGStd, outputWeightCGMax, outputWeightCGAvg, outputWeightCGStd, inputEdgeHVMax, inputEdgeHVAvg, inputEdgeHVStd, outputEdgeHVMax, outputEdgeHVAvg, outputEdgeHVStd, inputWeightHVMax, inputWeightHVAvg, inputWeightHVStd, outputWeightHVMax, outputWeightHVAvg, outputWeightHVStd, numberVariablesDTG, totalEdgesDTG, totalWeigthDTG, edVaRatioDTG, weEdRatioDTG, weVaRatioDTG, inputEdgeDTGMax, inputEdgeDTGAvg, inputEdgeDTGStd, outputEdgeDTGMax, outputEdgeDTGAvg, outputEdgeDTGStd, inputWeightDTGMax, inputWeightDTGAvg, inputWeightDTGStd, outputWeightDTGMax, outputWeightDTGAvg, outputWeightDTGStd, no, file, num_relevant_facts, num_actions, h_max, h_ff, h_ff_ratio, rp_fact_balance_min, rp_fact_balance_avg, rp_fact_balance_var, rp_goal_balance_min, rp_goal_balance_avg, rp_goal_balance_var  , balance_Ratio, Unbalance_Ratio, Balance_Distorsion, Additive, Blind, Causal_graph, Context-enhanced_additive, FF, Goal_count, Landmark_count, Landmark-cut, Max       , n_landmarks, numberEdges, edVaratioLand, numberFatherNodes, numberChildrenNodes, nodosbetween      , avginput, maxinput, stdinput     , avgoutput, maxoutput, stdoutput       , blackVariables, blackRootVariables       , redBlackVariables, allpairsvaluesconnected, allvaluesconnectedgoal        , blackstronglpyarents, Maximaleffectsblack , Hred-black  
/home/isabel/domains/seq-opt/Hiking/domain.pddl, /home/isabel/domains/seq-opt/Hiking/ptesting-2-3-6.pddl, /home/isabel/domains/seq-opt/Hiking/domain.pddl, /home/isabel/domains/seq-opt/Hiking/ptesting-2-3-6.pddl, hiking,hiking-2-3,3,6,17,9,0,20,2,7,0,0,74,6725,1977,8702,31265,0,0,0,13,0,70,13,70,4436,37535,13,2, 106, 48672, 0.122642, 459.17, 3744, 0.153846, 11, 8.15385, 3.23077, 11, 8.15385, 2.17843, 5430, 3744, 1718.3,6070, 3744, 2521.2, 2, 0.307692, 0.721602, 40, 6.15385, 14.432, 20, 3.07692, 7.21602, 40, 6.15385,14.432,70, 1596, 4908, 0.325183, 0.0438596, 1, 112, 22.9231, 0.954113, 100, 22.9231, 0.954113, 320, 62.1026,2.86234, 272,62.1026, 0.954113,  1, /home/isabel/domains/seq-opt/Hiking/ptesting-2-3-6.pddl, 70, 5300, 6, 24, 4.000000, -14, 0.000000, 3.290679, 1, 1.000000, 0.000000, 20.931320, 32.063396, 406,46,1,41,36,35,2,32,16,6,38,134,3.52632,12,2,24,3.52632,10,2.23607,3.52632,21,5.65685,4,0,13,0,0,0,6,36
/home/isabel/domains/seq-opt/Hiking/domain.pddl, /home/isabel/domains/seq-opt/Hiking/ptesting-2-3-7.pddl, /home/isabel/domains/seq-opt/Hiking/domain.pddl, /home/isabel/domains/seq-opt/Hiking/ptesting-2-3-7.pddl, hiking,hiking-2-3,3,6,18,9,0,21,2,7,0,0,74,9100,2306,11406,42098,0,0,0,13,0,81,13,81,6184,52361,13,2, 106, 68048, 0.122642, 641.962, 5234.46, 0.153846, 11, 8.15385, 3.23077, 11, 8.15385, 2.17843, 7596, 5234.46, 2403.76,8490, 5234.46, 3534.21, 2, 0.307692, 0.721602, 48, 7.38462, 17.3185, 24, 3.69231, 8.65923, 48, 7.38462,17.3185,81, 2200, 6744, 0.326216, 0.0368182, 1, 160, 27.2527, 1.07504, 116, 27.2527, 1.07504, 488, 72.6154,3.22512, 312,72.6154, 1.07504,  1, /home/isabel/domains/seq-opt/Hiking/ptesting-2-3-7.pddl, 81, 7192, 7, 29, 4.142857, -17, 0.000000, 3.668350, 1, 1.000000, 0.000000, 21.040043, 38.590099, 598,56,1,53,44,42,2,38,14,7,44,172,3.90909,12,2,30,3.90909,12,2.44949,3.90909,24,6.40312,4,0,13,0,0,0,6,41
/home/isabel/domains/seq-opt/Hiking/domain.pddl, /home/isabel/domains/seq-opt/Hiking/ptesting-2-4-3.pddl, /home/isabel/domains/seq-opt/Hiking/domain.pddl, /home/isabel/domains/seq-opt/Hiking/ptesting-2-4-3.pddl, hiking,hiking-2-4,3,6,15,9,0,18,2,7,0,0,74,2306,1212,3518,11052,0,0,0,14,0,40,14,40,1208,10200,14,2, 120, 13056, 0.116667, 108.8, 932.571, 0.142857, 12, 8.57143, 3.61967, 12, 8.57143, 2.49898, 1452, 932.571, 466.042,1624, 932.571, 636.977, 2, 0.285714, 0.699854, 16, 2.28571, 5.59883, 8, 1.14286, 2.79942, 16, 2.28571,5.59883,40, 456, 1416, 0.322034, 0.0877193, 1, 40, 11.4286, 0.467956, 40, 11.4286, 0.467956, 104, 32,1.40387, 104,32, 0.467956,  1, /home/isabel/domains/seq-opt/Hiking/ptesting-2-4-3.pddl, 40, 1784, 3, 9, 3.000000, -5, 0.000000, 1.746425, 1, 1.000000, 0.000000, 6.390134, 4.569507, 46,16,1,16,12,11,2,11,7,3,17,32,1.88235,9,2,6,1.88235,4,1,1.88235,9,2.82843,6,0,14,0,0,0,6,12
/home/isabel/domains/seq-opt/Hiking/domain.pddl, /home/isabel/domains/seq-opt/Hiking/ptesting-2-4-4.pddl, /home/isabel/domains/seq-opt/Hiking/domain.pddl, /home/isabel/domains/seq-opt/Hiking/ptesting-2-4-4.pddl, hiking,hiking-2-4,3,6,16,9,0,19,2,7,0,0,74,4022,1615,5637,19011,0,0,0,14,0,52,14,52,2380,20132,14,2, 120, 26000, 0.116667, 216.667, 1857.14, 0.142857, 12, 8.57143, 3.61967, 12, 8.57143, 2.49898, 2898, 1857.14, 928.565,3240, 1857.14, 1279.5, 2, 0.285714, 0.699854, 24, 3.42857, 8.39825, 12, 1.71429, 4.19913, 24, 3.42857,8.39825,52, 868, 2676, 0.324365, 0.0599078, 1, 68, 16.6429, 0.644768, 64, 16.6429, 0.644768, 168, 45.3571,1.9343, 160,45.3571, 0.644768,  1, /home/isabel/domains/seq-opt/Hiking/ptesting-2-4-4.pddl, 52, 3148, 4, 16, 4.000000, -9, 0.000000, 2.503843, 1, 1.000000, 0.000000, 10.099110, 12.499365, 144,26,1,28,20,20,2,17,8,4,23,52,2.26087,9,2,12,2.26087,6,1,2.26087,12,3.31662,6,0,14,0,0,0,6,22
/home/isabel/domains/seq-opt/Hiking/domain.pddl, /home/isabel/domains/seq-opt/Hiking/ptesting-2-4-5.pddl, /home/isabel/domains/seq-opt/Hiking/domain.pddl, /home/isabel/domains/seq-opt/Hiking/ptesting-2-4-5.pddl, hiking,hiking-2-4,3,6,17,9,0,20,2,7,0,0,74,6218,2018,8236,29114,0,0,0,14,0,64,14,64,3936,33328,14,2, 120, 43232, 0.116667, 360.267, 3088, 0.142857, 12, 8.57143, 3.61967, 12, 8.57143, 2.49898, 4824, 3088, 1544.54,5392, 3088, 2137.01, 2, 0.285714, 0.699854, 32, 4.57143, 11.1977, 16, 2.28571, 5.59883, 32, 4.57143,11.1977,64, 1408, 4320, 0.325926, 0.0454545, 1, 88, 21.8286, 0.794148, 88, 21.8286, 0.794148, 216, 58.1714,2.38244, 216,58.1714, 0.794148,  1, /home/isabel/domains/seq-opt/Hiking/ptesting-2-4-5.pddl, 64, 4896, 5, 19, 3.800000, -11, 0.000000, 2.755676, 1, 1.000000, 0.000000, 13.254902, 20.629902, 250,36,1,44,28,28,2,24,10,5,30,84,2.8,10,2,18,2.8,8,1.41421,2.8,16,4.3589,6,0,14,0,0,0,6,28
/home/isabel/domains/seq-opt/Hiking/domain.pddl, /home/isabel/domains/seq-opt/Hiking/ptesting-2-4-6.pddl, /home/isabel/domains/seq-opt/Hiking/domain.pddl, /home/isabel/domains/seq-opt/Hiking/ptesting-2-4-6.pddl, hiking,hiking-2-4,3,6,18,9,0,21,2,7,0,0,74,8894,2421,11315,41361,0,0,0,14,0,76,14,76,5876,49788,14,2, 120, 64752, 0.116667, 539.6, 4625.14, 0.142857, 12, 8.57143, 3.61967, 12, 8.57143, 2.49898, 7230, 4625.14, 2313.97,8080, 4625.14, 3209.52, 2, 0.285714, 0.699854, 40, 5.71429, 13.9971, 20, 2.85714, 6.99854, 40, 5.71429,13.9971,76, 2076, 6348, 0.327032, 0.0366089, 1, 128, 27, 0.924879, 112, 27, 0.924879, 304, 69.0952,2.77464, 272,69.0952, 0.924879,  1, /home/isabel/domains/seq-opt/Hiking/ptesting-2-4-6.pddl, 76, 7028, 7, 32, 4.571429, -21, 0.000000, 3.398916, 1, 1.000000, 0.000000, 16.407513, 27.342060, 559,46,1,58,42,35,2,32,16,7,38,139,3.65789,7,2,29,3.65789,15,2.64575,3.65789,21,5.65685,6,0,14,0,0,0,6,43
/home/isabel/domains/seq-opt/Hiking/domain.pddl, /home/isabel/domains/seq-opt/Hiking/ptesting-2-4-7.pddl, /home/isabel/domains/seq-opt/Hiking/domain.pddl, /home/isabel/domains/seq-opt/Hiking/ptesting-2-4-7.pddl, hiking,hiking-2-4,3,6,19,9,0,22,2,7,0,0,74,12050,2824,14874,55752,0,0,0,14,0,88,14,88,8200,69512,14,2, 120, 90560, 0.116667, 754.667, 6468.57, 0.142857, 12, 8.57143, 3.61967, 12, 8.57143, 2.49898, 10116, 6468.57, 3236.84,11304, 6468.57, 4497.02, 2, 0.285714, 0.699854, 48, 6.85714, 16.7965, 24, 3.42857, 8.39825, 48, 6.85714,16.7965,88, 2872, 8760, 0.327854, 0.0306407, 1, 152, 32.1633, 1.0421, 136, 32.1633, 1.0421, 360, 80,3.12631, 328,80, 1.0421,  1, /home/isabel/domains/seq-opt/Hiking/ptesting-2-4-7.pddl, 88, 9544, 7, 29, 4.142857, -17, 0.000000, 3.519427, 1, 1.000000, 0.000000, 26.502935, 42.674770, 598,56,1,72,44,45,2,39,19,7,45,184,4.08889,13,2,30,4.08889,12,2.64575,4.08889,25,6.7082,6,0,14,0,0,0,6,43
/home/isabel/domains/seq-opt/Mainte1000ce/domain.pddl, /home/isabel/domains/seq-opt/Mainte1000ce/mainte1000ce.1.3.010.010.2-000.pddl, /home/isabel/domains/seq-opt/Mainte1000ce/domain_ready.txt, /home/isabel/domains/seq-opt/Mainte1000ce/problem_ready.txt, grounded-strips-mainte1000ce-scheduling-domain,grounded-strips-mainte1000ce-scheduling-1-3-10-10-2-0,2,1,0,21,1,11,10,30,0,1,51,51,0,51,61,0,10,0,16,0,33,1,2,13,118,16,10, 18, 18, 0.888889, 1, 1.125, 0.625, 4, 1.125, 1.40868, 2, 1.125, 0.992157, 4, 1.125, 1.40868,2, 1.125, 0.992157, 3, 0.1875, 0.726184, 2, 1.125, 0.992157, 3, 0.1875, 0.726184, 2, 1.125,0.992157,33, 26, 44, 0.590909, 1.26923, 1, 2, 0.791667, 0.234375, 2, 0.791667, 0.234375, 2, 0.791667,0.234375, 2,0.791667, 0.234375,  1, /home/isabel/domains/seq-opt/Mainte1000ce/mainte1000ce.1.3.010.010.2-000.pddl, 20, 30, 1, 5, 5.000000, -2, 0.300000, 0.953939, 1, 1.100000, 0.300000, 0.000000, 0.000000, 1,10,1,10,10,8,10,10,4,1,21,11,0.52381,11,10,0,0.52381,1,0,0.52381,2,0,0,0,0,0,0,0,0,7
/home/isabel/domains/seq-opt/Mainte1000ce/domain.pddl, /home/isabel/domains/seq-opt/Mainte1000ce/mainte1000ce.1.3.010.010.2-001.pddl, /home/isabel/domains/seq-opt/Mainte1000ce/domain_ready.txt, /home/isabel/domains/seq-opt/Mainte1000ce/problem_ready.txt, grounded-strips-mainte1000ce-scheduling-domain,grounded-strips-mainte1000ce-scheduling-1-3-10-10-2-1,2,1,0,21,1,11,10,30,0,1,51,51,0,51,61,0,11,0,17,0,35,1,2,14,124,17,10, 18, 18, 0.944444, 1, 1.05882, 0.588235, 5, 1.05882, 1.39202, 2, 1.05882, 0.998268, 5, 1.05882, 1.39202,2, 1.05882, 0.998268, 2, 0.117647, 0.470588, 2, 1.05882, 0.998268, 2, 0.117647, 0.470588, 2, 1.05882,0.998268,35, 27, 45, 0.6, 1.2963, 1, 2, 0.77451, 0.228269, 2, 0.77451, 0.228269, 2, 0.77451,0.228269, 2,0.77451, 0.228269,  1, /home/isabel/domains/seq-opt/Mainte1000ce/mainte1000ce.1.3.010.010.2-001.pddl, 20, 30, 1, 8, 8.000000, -3, 0.200000, 1.249000, 1, 1.200000, 0.400000, 0.000000, 0.000000, 3,10,1,10,10,9,10,10,6,1,21,11,0.52381,11,10,0,0.52381,1,0,0.52381,2,0,0,0,0,0,0,0,0,8
/home/isabel/domains/seq-opt/Mainte1000ce/domain.pddl, /home/isabel/domains/seq-opt/Mainte1000ce/mainte1000ce.1.3.010.010.2-002.pddl, /home/isabel/domains/seq-opt/Mainte1000ce/domain_ready.txt, /home/isabel/domains/seq-opt/Mainte1000ce/problem_ready.txt, grounded-strips-mainte1000ce-scheduling-domain,grounded-strips-mainte1000ce-scheduling-1-3-10-10-2-2,2,1,0,21,1,11,10,30,0,1,51,51,0,51,61,0,13,0,18,0,36,1,2,15,129,18,10, 18, 18, 1, 1, 1, 0.555556, 4, 1, 1.29099, 2, 1, 1, 4, 1, 1.29099,2, 1, 1, 2, 0.111111, 0.458123, 2, 1, 1, 2, 0.111111, 0.458123, 2, 1,1,36, 27, 45, 0.6, 1.33333, 1, 2, 0.75, 0.222608, 2, 0.75, 0.222608, 2, 0.75,0.222608, 2,0.75, 0.222608,  1, /home/isabel/domains/seq-opt/Mainte1000ce/mainte1000ce.1.3.010.010.2-002.pddl, 20, 30, 1, 7, 7.000000, -2, 0.200000, 1.077033, 1, 1.100000, 0.300000, 0.000000, 0.000000, 2,10,1,10,10,9,10,10,5,1,21,11,0.52381,11,10,0,0.52381,1,0,0.52381,2,0,0,0,0,0,0,0,0,7
/home/isabel/domains/seq-opt/Mainte1000ce/domain.pddl, /home/isabel/domains/seq-opt/Mainte1000ce/mainte1000ce.1.3.015.020.2-001.pddl, /home/isabel/domains/seq-opt/Mainte1000ce/domain_ready.txt, /home/isabel/domains/seq-opt/Mainte1000ce/problem_ready.txt, grounded-strips-mainte1000ce-scheduling-domain,grounded-strips-mainte1000ce-scheduling-1-3-15-20-2-1,2,1,0,36,1,16,20,45,0,1,86,81,0,81,101,0,26,0,33,0,66,1,2,28,243,33,20, 38, 38, 0.868421, 1, 1.15152, 0.606061, 5, 1.15152, 1.47958, 2, 1.15152, 0.988455, 5, 1.15152, 1.47958,2, 1.15152, 0.988455, 2, 0.0606061, 0.34284, 2, 1.15152, 0.988455, 2, 0.0606061, 0.34284, 2, 1.15152,0.988455,66, 52, 90, 0.577778, 1.26923, 1, 2, 0.787879, 0.168803, 2, 0.787879, 0.168803, 2, 0.787879,0.168803, 2,0.787879, 0.168803,  1, /home/isabel/domains/seq-opt/Mainte1000ce/mainte1000ce.1.3.015.020.2-001.pddl, 35, 45, 1, 15, 15.000000, -2, 0.257143, 1.226909, 1, 1.200000, 0.400000, 0.000000, 0.000000, 4,20,1,20,20,15,20,20,10,1,41,21,0.512195,21,20,0,0.512195,1,0,0.512195,2,0,0,0,0,0,0,0,0,15
/home/isabel/domains/seq-opt/Mainte1000ce/domain.pddl, /home/isabel/domains/seq-opt/Mainte1000ce/mainte1000ce.1.3.015.020.2-002.pddl, /home/isabel/domains/seq-opt/Mainte1000ce/domain_ready.txt, /home/isabel/domains/seq-opt/Mainte1000ce/problem_ready.txt, grounded-strips-mainte1000ce-scheduling-domain,grounded-strips-mainte1000ce-scheduling-1-3-15-20-2-2,2,1,0,36,1,16,20,45,0,1,85,81,0,81,100,0,19,0,31,0,63,2,4,23,223,31,20, 36, 36, 0.861111, 1, 1.16129, 0.645161, 5, 1.16129, 1.56776, 2, 1.16129, 0.986907, 5, 1.16129, 1.56776,2, 1.16129, 0.986907, 4, 0.193548, 0.779551, 2, 1.16129, 0.986907, 4, 0.193548, 0.779551, 2, 1.16129,0.986907,63, 50, 86, 0.581395, 1.26, 1, 2, 0.795699, 0.173812, 2, 0.795699, 0.173812, 2, 0.795699,0.173812, 2,0.795699, 0.173812,  1, /home/isabel/domains/seq-opt/Mainte1000ce/mainte1000ce.1.3.015.020.2-002.pddl, 35, 45, 1, 11, 11.000000, -2, 0.371429, 1.097678, 1, 1.200000, 0.400000, 0.000000, 0.000000, 2,20,1,20,20,12,20,20,9,1,42,22,0.52381,22,20,0,0.52381,1,0,0.52381,2,0,0,0,0,0,0,0,0,12
/home/isabel/domains/seq-opt/Openstacks/domain_p20_1.pddl, /home/isabel/domains/seq-opt/Openstacks/p20_1.pddl, /home/isabel/domains/seq-opt/Openstacks/domain_p20_1.pddl, /home/isabel/domains/seq-opt/Openstacks/p20_1.pddl, openstacks-sequencedstrips-nonadl,os-sequencedstrips-p20_1,2,4,61,8,1,70,20,42,0,1,172,1173,1342,2515,4075,0,0,0,41,0,121,41,121,840,5011,41,20, 116, 2748, 0.353448, 23.6897, 67.0244, 0.487805, 20, 2.82927, 2.76655, 40, 2.82927, 5.92186, 800, 67.0244, 117.255,1360, 67.0244, 207.18, 3, 1.17073, 1.24748, 80, 33.1707, 34.6719, 42, 20.1951, 20.6967, 80, 33.1707,34.6719,121, 1640, 4388, 0.373747, 0.0737805, 1, 61, 7.70035, 1.43651, 41, 7.70035, 1.43651, 157, 21.403,4.19364, 109,21.403, 1.43651,  1, /home/isabel/domains/seq-opt/Openstacks/p20_1.pddl, 121, 840, 4, 61, 15.250000, -1, 0.000000, 0.823217, 1, 1.000000, 0.000000, 6.860714, 0.927381, 38,180,1,88,180,61,20,60,44,4,102,281,2.7549,41,20,41,2.7549,41,5.38516,2.7549,14,3.16228,0,0,0,0,0,0,0,61
/home/isabel/domains/seq-opt/Openstacks/domain_p20_2.pddl, /home/isabel/domains/seq-opt/Openstacks/p20_2.pddl, /home/isabel/domains/seq-opt/Openstacks/domain_p20_2.pddl, /home/isabel/domains/seq-opt/Openstacks/p20_2.pddl, openstacks-sequencedstrips-nonadl,os-sequencedstrips-p20_2,2,4,61,8,1,74,20,42,0,1,172,1177,1342,2519,4079,0,0,0,41,0,121,41,121,840,5095,41,20, 124, 2912, 0.330645, 23.4839, 71.0244, 0.487805, 20, 3.02439, 2.83263, 40, 3.02439, 5.93661, 800, 71.0244, 117.93,1440, 71.0244, 219.692, 6, 1.26829, 1.482, 140, 35.122, 38.706, 45, 20.2927, 20.806, 140, 35.122,38.706,121, 1640, 4552, 0.360281, 0.0737805, 1, 61, 7.70035, 1.43651, 41, 7.70035, 1.43651, 165, 22.3136,4.32625, 113,22.3136, 1.43651,  1, /home/isabel/domains/seq-opt/Openstacks/p20_2.pddl, 121, 840, 4, 61, 15.250000, -1, 0.000000, 0.823217, 1, 1.000000, 0.000000, 6.860714, 0.927381, 38,220,1,92,220,61,20,60,46,4,102,321,3.14706,41,20,41,3.14706,41,5.47723,3.14706,20,4,0,0,0,0,0,0,0,61
/home/isabel/domains/seq-opt/Openstacks/domain_p20_3.pddl, /home/isabel/domains/seq-opt/Openstacks/p20_3.pddl, /home/isabel/domains/seq-opt/Openstacks/domain_p20_3.pddl, /home/isabel/domains/seq-opt/Openstacks/p20_3.pddl, openstacks-sequencedstrips-nonadl,os-sequencedstrips-p20_3,2,4,61,8,1,97,20,42,0,1,172,1200,1342,2542,4102,0,0,0,41,0,121,41,121,840,5578,41,20, 170, 3855, 0.241176, 22.6765, 94.0244, 0.487805, 20, 4.14634, 2.82464, 40, 4.14634, 5.83748, 800, 94.0244, 121.025,1900, 94.0244, 289.866, 7, 1.82927, 2.12881, 160, 46.3415, 51.5968, 46, 20.8537, 21.3925, 160, 46.3415,51.5968,121, 1640, 5495, 0.298453, 0.0737805, 1, 61, 7.70035, 1.43651, 41, 7.70035, 1.43651, 211, 30.1916,5.90936, 136,30.1916, 1.43651,  1, /home/isabel/domains/seq-opt/Openstacks/p20_3.pddl, 121, 840, 4, 61, 15.250000, -1, 0.000000, 0.823217, 1, 1.000000, 0.000000, 6.860714, 0.927381, 38,473,1,115,473,61,20,60,46,4,102,538,5.27451,41,20,41,5.27451,41,6.32456,5.27451,38,8.3666,0,0,0,0,0,0,0,61
/home/isabel/domains/seq-opt/Openstacks/domain_p25_1.pddl, /home/isabel/domains/seq-opt/Openstacks/p25_1.pddl, /home/isabel/domains/seq-opt/Openstacks/domain_p25_1.pddl, /home/isabel/domains/seq-opt/Openstacks/p25_1.pddl, openstacks-sequencedstrips-nonadl,os-sequencedstrips-p25_1,2,4,76,8,1,89,25,52,0,1,212,1717,2052,3769,6219,0,0,0,51,0,151,51,151,1300,7740,51,25, 149, 4387, 0.342282, 29.443, 86.0196, 0.490196, 25, 2.92157, 3.1983, 50, 2.92157, 6.71213, 1250, 86.0196, 167.384,2175, 86.0196, 298.615, 4, 1.21569, 1.30329, 125, 42.6471, 44.6375, 53, 25.2353, 25.7382, 125, 42.6471,44.6375,151, 2550, 6937, 0.367594, 0.0592157, 1, 76, 9.37657, 1.61789, 51, 9.37657, 1.61789, 200, 26.7939,4.83724, 138,26.7939, 1.61789,  1, /home/isabel/domains/seq-opt/Openstacks/p25_1.pddl, 151, 1300, 4, 76, 19.000000, -1, 0.000000, 0.821886, 1, 1.000000, 0.000000, 6.886923, 0.941538, 48,254,1,112,254,76,25,75,57,4,127,380,2.99213,51,25,51,2.99213,51,6.16441,2.99213,16,3.60555,0,0,0,0,0,0,0,76
/home/isabel/domains/seq-opt/Openstacks/domain_p25_3.pddl, /home/isabel/domains/seq-opt/Openstacks/p25_3.pddl, /home/isabel/domains/seq-opt/Openstacks/domain_p25_3.pddl, /home/isabel/domains/seq-opt/Openstacks/p25_3.pddl, openstacks-sequencedstrips-nonadl,os-sequencedstrips-p25_3,2,4,76,8,1,129,25,52,0,1,212,1757,2052,3809,6259,0,0,0,51,0,151,51,151,1300,8780,51,25, 229, 6427, 0.222707, 28.0655, 126.02, 0.490196, 25, 4.4902, 3.25017, 50, 4.4902, 6.61956, 1250, 126.02, 175.486,3175, 126.02, 436.207, 7, 2, 2.25788, 200, 62.2549, 67.9483, 56, 26.0196, 26.5526, 200, 62.2549,67.9483,151, 2550, 8977, 0.284059, 0.0592157, 1, 76, 9.37657, 1.61789, 51, 9.37657, 1.61789, 280, 40.1599,7.25391, 178,40.1599, 1.61789,  1, /home/isabel/domains/seq-opt/Openstacks/p25_3.pddl, 151, 1300, 4, 76, 19.000000, -1, 0.000000, 0.821886, 1, 1.000000, 0.000000, 6.886923, 0.941538, 48,750,1,152,750,76,25,75,61,4,127,792,6.23622,51,25,51,6.23622,51,7.34847,6.23622,44,9.94987,0,0,0,0,0,0,0,76
/home/isabel/domains/seq-opt/Openstacks/domain_p30_1.pddl, /home/isabel/domains/seq-opt/Openstacks/p30_1.pddl, /home/isabel/domains/seq-opt/Openstacks/domain_p30_1.pddl, /home/isabel/domains/seq-opt/Openstacks/p30_1.pddl, openstacks-sequencedstrips-nonadl,os-sequencedstrips-p30_1,2,4,91,8,1,104,30,62,0,1,252,2357,2912,5269,8809,0,0,0,61,0,181,61,181,1860,10935,61,30, 174, 6162, 0.350575, 35.4138, 101.016, 0.491803, 30, 2.85246, 3.57512, 60, 2.85246, 7.42798, 1800, 101.016, 222.72,3060, 101.016, 385.385, 3, 1.18033, 1.24806, 120, 50.1639, 52.0243, 62, 30.1967, 30.6978, 120, 50.1639,52.0243,181, 3660, 9822, 0.372633, 0.0494536, 1, 91, 11.0497, 1.78103, 61, 11.0497, 1.78103, 235, 31.1169,5.26234, 163,31.1169, 1.78103,  1, /home/isabel/domains/seq-opt/Openstacks/p30_1.pddl, 181, 1860, 4, 91, 22.750000, -1, 0.000000, 0.820995, 1, 1.000000, 0.000000, 6.904839, 0.951075, 58,296,1,132,296,91,30,90,68,4,152,447,2.94079,61,30,61,2.94079,61,6.78233,2.94079,18,3.60555,0,0,0,0,0,0,0,91
/home/isabel/domains/seq-opt/Openstacks/domain_p30_2.pddl, /home/isabel/domains/seq-opt/Openstacks/p30_2.pddl, /home/isabel/domains/seq-opt/Openstacks/domain_p30_2.pddl, /home/isabel/domains/seq-opt/Openstacks/p30_2.pddl, openstacks-sequencedstrips-nonadl,os-sequencedstrips-p30_2,2,4,91,8,1,109,30,62,0,1,252,2362,2912,5274,8814,0,0,0,61,0,181,61,181,1860,11090,61,30, 184, 6467, 0.331522, 35.1467, 106.016, 0.491803, 30, 3.01639, 3.58271, 60, 3.01639, 7.4206, 1800, 106.016, 222.671,3210, 106.016, 404.436, 4, 1.2623, 1.38968, 150, 52.623, 55.8365, 63, 30.2787, 30.7838, 150, 52.623,55.8365,181, 3660, 10127, 0.36141, 0.0494536, 1, 91, 11.0497, 1.78103, 61, 11.0497, 1.78103, 245, 32.6742,5.50777, 168,32.6742, 1.78103,  1, /home/isabel/domains/seq-opt/Openstacks/p30_2.pddl, 181, 1860, 4, 91, 22.750000, -1, 0.000000, 0.820995, 1, 1.000000, 0.000000, 6.904839, 0.951075, 58,335,1,137,335,91,30,90,68,4,152,486,3.19737,61,30,61,3.19737,61,6.78233,3.19737,18,4.12311,0,0,0,0,0,0,0,91
/home/isabel/domains/seq-opt/Openstacks/domain_p30_3.pddl, /home/isabel/domains/seq-opt/Openstacks/p30_3.pddl, /home/isabel/domains/seq-opt/Openstacks/domain_p30_3.pddl, /home/isabel/domains/seq-opt/Openstacks/p30_3.pddl, openstacks-sequencedstrips-nonadl,os-sequencedstrips-p30_3,2,4,91,8,1,170,30,62,0,1,252,2423,2912,5335,8875,0,0,0,61,0,181,61,181,1860,12981,61,30, 306, 10188, 0.199346, 33.2941, 167.016, 0.491803, 30, 5.01639, 3.59185, 60, 5.01639, 7.28909, 1800, 167.016, 232.135,5040, 167.016, 635.397, 8, 2.2623, 2.59824, 270, 82.623, 91.4886, 67, 31.2787, 31.8187, 270, 82.623,91.4886,181, 3660, 13848, 0.264298, 0.0494536, 1, 91, 11.0497, 1.78103, 61, 11.0497, 1.78103, 367, 53.0185,8.91781, 229,53.0185, 1.78103,  1, /home/isabel/domains/seq-opt/Openstacks/p30_3.pddl, 181, 1860, 4, 91, 22.750000, -1, 0.000000, 0.820995, 1, 1.000000, 0.000000, 6.904839, 0.951075, 58,1102,1,198,1102,91,30,90,72,4,152,1125,7.40132,61,30,61,7.40132,61,8.544,7.40132,52,12.2882,0,0,0,0,0,0,0,91
