@relation problem-to-evaluate2019-03-0816:00:53

@attribute domain {termes, spider, grounded-strips-spider, snake, settlers, grounded-strips-settlers, organic-synthesis, nurikabe, organic-synthesis-split, grounded-strips-nurikabe, flashfill, grounded-strips-flashfill, data-network, caldera, grounded-strips-caldera, caldera-split, grounded-strips-caldera-split, agricola , '?'}
@attribute task_name string
@attribute requirements numeric
@attribute types numeric
@attribute objects numeric
@attribute predicates numeric
@attribute functions numeric
@attribute init numeric
@attribute goal numeric
@attribute actions numeric
@attribute axioms numeric
@attribute use_min_cost_metric numeric
@attribute generated_rules numeric
@attribute relevant_atoms numeric
@attribute auxiliary_atoms numeric
@attribute final_queue_length numeric
@attribute total_queue_pushes numeric
@attribute implied_effects_removed numeric
@attribute effect_conditions_simplified numeric
@attribute implied_preconditions_added numeric
@attribute translator_variables numeric
@attribute translator_derived_variables numeric
@attribute translator_facts numeric
@attribute translator_mutex_groups numeric
@attribute translator_total_mutex_groups_size numeric
@attribute translator_operators numeric
@attribute translator_task_size numeric
@attribute numberVariablesCG numeric
@attribute highLevelVariablesCG numeric
@attribute totalEdgesCG numeric
@attribute totalWeightCG numeric
@attribute veRatio numeric
@attribute weRatio numeric
@attribute wvRatio numeric
@attribute hvRatio numeric
@attribute inputEdgeCGMax numeric
@attribute inputEdgeCGAvg numeric
@attribute inputEdgeCGStd numeric
@attribute outputEdgeCGMax numeric
@attribute outputEdgeCGAvg numeric
@attribute outputEdgeCGStd numeric
@attribute inputWeightCGMax numeric
@attribute inputWeightCGAvg numeric
@attribute inputWeightCGStd numeric
@attribute outputWeightCGMax numeric
@attribute outputWeightCGAvg numeric
@attribute outputWeightCGStd numeric
@attribute inputEdgeHVMax numeric
@attribute inputEdgeHVAvg numeric
@attribute inputEdgeHVStd numeric
@attribute outputEdgeHVMax numeric
@attribute outputEdgeHVAvg numeric
@attribute outputEdgeHVStd numeric
@attribute inputWeightHVMax numeric
@attribute inputWeightHVAvg numeric
@attribute inputWeightHVStd numeric
@attribute outputWeightHVMax numeric
@attribute outputWeightHVAvg numeric
@attribute outputWeightHVStd numeric
@attribute numberVariablesDTG numeric
@attribute totalEdgesDTG numeric
@attribute totalWeigthDTG numeric
@attribute edVaRatioDTG numeric
@attribute weEdRatioDTG numeric
@attribute weVaRatioDTG numeric
@attribute inputEdgeDTGMax numeric
@attribute inputEdgeDTGAvg numeric
@attribute inputEdgeDTGStd numeric
@attribute outputEdgeDTGMax numeric
@attribute outputEdgeDTGAvg numeric
@attribute outputEdgeDTGStd numeric
@attribute inputWeightDTGMax numeric
@attribute inputWeightDTGAvg numeric
@attribute inputWeightDTGStd numeric
@attribute outputWeightDTGMax numeric
@attribute outputWeightDTGAvg numeric
@attribute outputWeightDTGStd numeric
@attribute no numeric
@attribute file string
@attribute num_relevant_facts numeric
@attribute num_actions numeric
@attribute h_max numeric
@attribute h_ff numeric
@attribute h_ff_ratio numeric
@attribute rp_fact_balance_min numeric
@attribute rp_fact_balance_avg numeric
@attribute rp_fact_balance_var numeric
@attribute rp_goal_balance_min numeric
@attribute rp_goal_balance_avg numeric
@attribute rp_goal_balance_var numeric
@attribute balance_Ratio numeric
@attribute Unbalance_Ratio numeric
@attribute Balance_Distorsion numeric
@attribute Additive numeric
@attribute Blind numeric
@attribute Causal_graph numeric
@attribute Context-enhanced_additive numeric
@attribute FF numeric
@attribute Goal_count numeric
@attribute Landmark_count numeric
@attribute Landmark-cut numeric
@attribute Max numeric
@attribute n_landmarks numeric
@attribute numberEdges numeric
@attribute edVaratioLand numeric
@attribute numberFatherNodes numeric
@attribute numberChildrenNodes numeric
@attribute nodosbetween numeric
@attribute avginput numeric
@attribute maxinput numeric
@attribute stdinput numeric
@attribute avgoutput numeric
@attribute maxoutput numeric
@attribute stdoutput numeric
@attribute blackVariables numeric
@attribute blackRootVariables numeric
@attribute redBlackVariables numeric
@attribute allpairsvaluesconnected numeric
@attribute allvaluesconnectedgoal numeric
@attribute blackstronglpyarents numeric
@attribute Maximaleffectsblack  numeric
@attribute Hred-black numeric
@attribute planner {mercury,siw,jasper,bfs-f,arvand,lamar,fd-autotune-1,fd-autotune-2,fdss-2,lama-2008,lama-2011,lpg,madagascar,madagascar-p,probe,yahsp2-mt}
@attribute class {True,False}

@data
grounded-strips-caldera,grounded-strips-p5_hosts_trial_2,2,1,0,2852,1,25,5,19896,0,1,118311,22686,0,22686,117615,0,16145,0,2836,0,5683,157,314,18676,339794,2746,5, 81917, 1439070, 0.0335217, 17.5674, 524.06, 0.00182083, 2742, 27.6966, 114.337, 2667, 27.6966, 90.1473, 77799, 524.06, 3581.71,41748, 412.381, 2407.59, 2742, 1.29789, 52.8948, 41748, 26.0335, 877.724, 77799, 35.0171, 1501.61, 41748, 26.0335,877.724,5503, 48403, 419628, 0.115347, 0.113691, 1, 4975, 8.70897, 0.00953809, 4975, 8.70897, 0.00953809, 56980, 66.1388,346.719, 56980,66.1388, 0.00953809,  1, /home/isabel/ipc2018/sat/caldera/p05.pddl, 310, 12146, 5, 19, 3.800000, -7, 0.348387, 1.175522, 0, 0.000000, 0.000000, 0.552024, 0.157300, 18,2796,1,84,2796,20,4,14,10,5,36,86,2.38889,18,4,14,2.38889,16,3.4641,2.38889,10,3.31662,?,?,?,?,?,?,?,22,fdss-2, True
grounded-strips-caldera,grounded-strips-p5_hosts_trial_6,2,1,0,2851,1,25,5,19811,0,1,85171,22630,0,22630,84835,0,13615,0,2835,0,5681,157,314,15001,235116,2745,5, 81322, 827926, 0.0337547, 10.1808, 301.612, 0.00182149, 2742, 27.5148, 114.204, 2666, 27.5148, 90.1064, 44234, 301.612, 1905.49,41718, 242.152, 1425.5, 2742, 1.29836, 52.9045, 41718, 20.6149, 817.131, 44234, 19.6091, 852.116, 41718, 20.6149,817.131,5501, 42256, 310479, 0.136099, 0.130183, 1, 4895, 7.64104, 0.00953983, 4895, 7.62902, 0.00953983, 55942, 56.2771,347.069, 55942,56.1165, 0.00953983,  1, /home/isabel/ipc2018/sat/caldera/p06.pddl, 310, 12146, 9, 22, 2.444444, -8, 0.396774, 1.267709, 0, 0.750000, 0.433013, 3.360331, 1.053159, 56,11208,1,90,11208,26,4,24,15,9,58,187,3.22414,28,4,26,3.22414,28,4.58258,3.22414,24,5.83095,?,?,?,?,?,?,?,27,fdss-2, True
grounded-strips-caldera,grounded-strips-p6_hosts_trial_14,2,1,0,7302,1,159,6,152179,0,1,400813,128161,0,128161,333813,0,39924,0,7000,0,14013,206,412,45049,764413,6852,6, 201872, 3107461, 0.0339423, 15.3932, 453.512, 0.000875657, 6828, 27.5787, 172.203, 6724, 27.5787, 139.21, 161327, 453.512, 4145.32,109192, 361.226, 3161.37, 6828, 1.22869, 82.9245, 109192, 24.3316, 1386.37, 161327, 28.4402, 1964.54, 109192, 24.3316,1386.37,13717, 108352, 791610, 0.136875, 0.126597, 1, 13002, 7.8542, 0.634143, 13002, 7.8542, 0.634143, 154309, 60.2942,573.229, 154309,60.2942, 0.634143,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,11917,1,107,11917,36,5,22,18,9,61,218,3.57377,27,5,29,3.57377,32,5.74456,3.57377,25,5.74456,?,?,?,?,?,?,?,34,fdss-2, True
grounded-strips-caldera,grounded-strips-p6_hosts_trial_12,2,1,0,7313,1,159,6,153499,0,1,486529,139125,0,139125,411045,0,45786,0,7026,0,14065,206,412,53281,984145,6875,6, 205982, 4429546, 0.0333767, 21.5045, 644.298, 0.000872727, 6840, 28.0207, 172.293, 6735, 28.0207, 139.297, 231365, 644.298, 5949.49,109654, 509.778, 4455.55, 6840, 1.22633, 82.9296, 109654, 28.7456, 1469.56, 231365, 40.9114, 2815.18, 109654, 28.7456,1469.56,13763, 121954, 1049439, 0.116209, 0.112854, 1, 13008, 8.77484, 0.500436, 13008, 8.77484, 0.500436, 161308, 77.0295,572.782, 161308,77.0295, 0.500436,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,11907,1,105,11907,31,5,17,16,9,44,117,2.65909,22,5,17,2.65909,20,4.24264,2.65909,11,3.74166,?,?,?,?,?,?,?,30,fdss-2, True
caldera,p7_hosts_trial_11,4,19,195,31,0,220,6,8,0,0,285,270808,19957,290765,2614073,0,0,0,550,0,1100,0,0,49330,1283645,392,6, 52708, 5660523, 0.0074372, 107.394, 14440.1, 0.0153061, 390, 119.597, 94.9187, 231, 119.597, 64.1197, 230432, 14440.1, 21925.6,61824, 12915.3, 19333.8, 271, 4.11735, 33.0291, 12474, 127.286, 1083.8, 6057, 90.2806, 724.655, 12474, 127.286,1083.8,784, 130708, 2149065, 0.0608209, 0.0059981, 1, 2058, 166.719, 0.352651, 2058, 166.719, 0.352651, 26726, 1752.1,0.730492, 26726,1752.1, 0.352651,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,96,399,4.15625,46,6,44,4.15625,48,8.18535,4.15625,26,6.55744,?,?,?,?,?,?,?, ?,fdss-2, True
caldera,p7_hosts_trial_1,4,19,130,31,0,102,6,8,0,0,285,47970,8176,56146,408776,0,0,0,461,0,922,0,0,40258,1043047,350,6, 44227, 4457792, 0.00791372, 100.793, 12736.5, 0.0171429, 348, 115.334, 95.3964, 231, 115.334, 61.6541, 161188, 12736.5, 24260.7,43386, 11536.2, 15533.7, 265, 4.54286, 34.398, 6237, 106.92, 809.585, 4627, 79.32, 600.601, 6237, 106.92,809.585,700, 108219, 1758346, 0.0615459, 0.00646837, 1, 2058, 154.599, 0.186548, 2058, 154.599, 0.186548, 27202, 1968.94,0.373097, 27202,1968.94, 0.186548,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,63,199,3.15873,31,6,26,3.15873,30,5.09902,3.15873,18,5.38516,?,?,?,?,?,?,?, ?,fdss-2, True
caldera,p8_hosts_trial_5,4,19,156,31,0,154,7,8,0,0,285,227492,16910,244402,2114683,0,0,0,592,0,1184,0,0,117281,3091218,449,7, 70853, 14114554, 0.00633706, 199.209, 31435.5, 0.0155902, 447, 144.263, 119.626, 288, 144.263, 74.834, 615943, 31435.5, 58276.1,149296, 27905, 44253.6, 332, 5.17595, 41.1294, 18768, 292.597, 2325.05, 11207, 174.719, 1388.36, 18768, 292.597,2325.05,898, 248769, 4108093, 0.0605558, 0.00360977, 1, 3584, 277.026, 0.376702, 3584, 277.026, 0.376702, 51066, 3504.9,0.776949, 51066,3504.9, 0.376702,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,60,191,3.18333,30,7,23,3.18333,28,5.74456,3.18333,13,4.69042,?,?,?,?,?,?,?, ?,fdss-2, True
caldera,p8_hosts_trial_8,4,19,376,31,0,546,7,8,0,0,285,1058834,48896,1107730,11022979,0,0,0,814,0,1628,0,0,132401,3501252,497,7, 84971, 16194271, 0.00584905, 190.586, 32584, 0.0140845, 495, 147.827, 118.461, 288, 147.827, 80.318, 733567, 32584, 59499.9,177448, 28779, 50252.9, 338, 4.68813, 39.2263, 28152, 320.982, 2805.38, 13657, 180.119, 1507.9, 28152, 320.982,2805.38,994, 253827, 4183180, 0.060678, 0.00391605, 1, 3584, 255.359, 0.537191, 3584, 255.359, 0.537191, 48003, 2811.74,1.23106, 48003,2811.74, 0.537191,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,77,253,3.28571,35,7,35,3.28571,40,6.16441,3.28571,24,5.65685,?,?,?,?,?,?,?, ?,fdss-2, True
caldera,p9_hosts_trial_3,4,19,167,31,0,168,8,8,0,0,285,395610,23135,418745,3642947,0,0,0,706,0,1412,0,0,207802,5511147,538,8, 99932, 25263703, 0.00538366, 252.809, 46958.6, 0.0148699, 536, 170.963, 144.735, 351, 170.963, 91.0665, 1.09266e+06, 46958.6, 93788.2,240624, 41765.4, 70036.6, 399, 5.93309, 48.2918, 26874, 399.613, 3252.62, 15989, 237.755, 1935.18, 26874, 399.613,3252.62,1076, 434829, 7199631, 0.060396, 0.00247454, 1, 5832, 404.116, 0.387296, 5832, 404.116, 0.387296, 82732, 5010.46,0.796109, 82732,5010.46, 0.387296,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,68,234,3.44118,34,8,26,3.44118,32,6.40312,3.44118,14,5.09902,?,?,?,?,?,?,?, ?,fdss-2, True
caldera,p9_hosts_trial_9,4,19,267,31,0,346,8,8,0,0,285,1519145,54697,1573842,14469899,0,0,0,835,0,1670,0,0,191962,5087670,580,8, 112944, 23083939, 0.00513529, 204.384, 39799.9, 0.0137931, 578, 173.205, 143.098, 351, 173.205, 94.305, 973034, 39799.9, 73717,213750, 35507.2, 61609, 411, 5.54483, 46.8911, 26874, 324.341, 2826.4, 15251, 202.538, 1713.05, 26874, 324.341,2826.4,1160, 435762, 7211409, 0.0604267, 0.002662, 1, 5832, 375.657, 0.37306, 5832, 375.657, 0.37306, 82568, 4472.64,0.766846, 82568,4472.64, 0.37306,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,90,374,4.15556,44,8,38,4.15556,44,8.66025,4.15556,22,5.83095,?,?,?,?,?,?,?, ?,fdss-2, True
caldera,p9_hosts_trial_9,4,19,267,31,0,346,8,8,0,0,285,1519145,54697,1573842,14469899,0,0,0,835,0,1670,0,0,191962,5087670,580,8, 112944, 23083939, 0.00513529, 204.384, 39799.9, 0.0137931, 578, 173.205, 143.098, 351, 173.205, 94.305, 973034, 39799.9, 73717,213750, 35507.2, 61609, 411, 5.54483, 46.8911, 26874, 324.341, 2826.4, 15251, 202.538, 1713.05, 26874, 324.341,2826.4,1160, 435762, 7211409, 0.0604267, 0.002662, 1, 5832, 375.657, 0.37306, 5832, 375.657, 0.37306, 82568, 4472.64,0.766846, 82568,4472.64, 0.37306,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,90,374,4.15556,44,8,38,4.15556,44,8.66025,4.15556,22,5.83095,?,?,?,?,?,?,?, ?,fdss-2, True
caldera,p9_hosts_trial_9,4,19,267,31,0,346,8,8,0,0,285,1519145,54697,1573842,14469899,0,0,0,835,0,1670,0,0,191962,5087670,580,8, 112944, 23083939, 0.00513529, 204.384, 39799.9, 0.0137931, 578, 173.205, 143.098, 351, 173.205, 94.305, 973034, 39799.9, 73717,213750, 35507.2, 61609, 411, 5.54483, 46.8911, 26874, 324.341, 2826.4, 15251, 202.538, 1713.05, 26874, 324.341,2826.4,1160, 435762, 7211409, 0.0604267, 0.002662, 1, 5832, 375.657, 0.37306, 5832, 375.657, 0.37306, 82568, 4472.64,0.766846, 82568,4472.64, 0.37306,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,90,374,4.15556,44,8,38,4.15556,44,8.66025,4.15556,22,5.83095,?,?,?,?,?,?,?, ?,fdss-2, True
caldera,p9_hosts_trial_9,4,19,267,31,0,346,8,8,0,0,285,1519145,54697,1573842,14469899,0,0,0,835,0,1670,0,0,191962,5087670,580,8, 112944, 23083939, 0.00513529, 204.384, 39799.9, 0.0137931, 578, 173.205, 143.098, 351, 173.205, 94.305, 973034, 39799.9, 73717,213750, 35507.2, 61609, 411, 5.54483, 46.8911, 26874, 324.341, 2826.4, 15251, 202.538, 1713.05, 26874, 324.341,2826.4,1160, 435762, 7211409, 0.0604267, 0.002662, 1, 5832, 375.657, 0.37306, 5832, 375.657, 0.37306, 82568, 4472.64,0.766846, 82568,4472.64, 0.37306,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,90,374,4.15556,44,8,38,4.15556,44,8.66025,4.15556,22,5.83095,?,?,?,?,?,?,?, ?,fdss-2, True
caldera,p9_hosts_trial_9,4,19,267,31,0,346,8,8,0,0,285,1519145,54697,1573842,14469899,0,0,0,835,0,1670,0,0,191962,5087670,580,8, 112944, 23083939, 0.00513529, 204.384, 39799.9, 0.0137931, 578, 173.205, 143.098, 351, 173.205, 94.305, 973034, 39799.9, 73717,213750, 35507.2, 61609, 411, 5.54483, 46.8911, 26874, 324.341, 2826.4, 15251, 202.538, 1713.05, 26874, 324.341,2826.4,1160, 435762, 7211409, 0.0604267, 0.002662, 1, 5832, 375.657, 0.37306, 5832, 375.657, 0.37306, 82568, 4472.64,0.766846, 82568,4472.64, 0.37306,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,90,374,4.15556,44,8,38,4.15556,44,8.66025,4.15556,22,5.83095,?,?,?,?,?,?,?, ?,fdss-2, True
caldera,p9_hosts_trial_9,4,19,267,31,0,346,8,8,0,0,285,1519145,54697,1573842,14469899,0,0,0,835,0,1670,0,0,191962,5087670,580,8, 112944, 23083939, 0.00513529, 204.384, 39799.9, 0.0137931, 578, 173.205, 143.098, 351, 173.205, 94.305, 973034, 39799.9, 73717,213750, 35507.2, 61609, 411, 5.54483, 46.8911, 26874, 324.341, 2826.4, 15251, 202.538, 1713.05, 26874, 324.341,2826.4,1160, 435762, 7211409, 0.0604267, 0.002662, 1, 5832, 375.657, 0.37306, 5832, 375.657, 0.37306, 82568, 4472.64,0.766846, 82568,4472.64, 0.37306,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,90,374,4.15556,44,8,38,4.15556,44,8.66025,4.15556,22,5.83095,?,?,?,?,?,?,?, ?,fdss-2, True
caldera,p9_hosts_trial_9,4,19,267,31,0,346,8,8,0,0,285,1519145,54697,1573842,14469899,0,0,0,835,0,1670,0,0,191962,5087670,580,8, 112944, 23083939, 0.00513529, 204.384, 39799.9, 0.0137931, 578, 173.205, 143.098, 351, 173.205, 94.305, 973034, 39799.9, 73717,213750, 35507.2, 61609, 411, 5.54483, 46.8911, 26874, 324.341, 2826.4, 15251, 202.538, 1713.05, 26874, 324.341,2826.4,1160, 435762, 7211409, 0.0604267, 0.002662, 1, 5832, 375.657, 0.37306, 5832, 375.657, 0.37306, 82568, 4472.64,0.766846, 82568,4472.64, 0.37306,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,?,?,?,?,?,?,?,?,?,90,374,4.15556,44,8,38,4.15556,44,8.66025,4.15556,22,5.83095,?,?,?,?,?,?,?, ?,fdss-2, True

data-network,p20-3-32-small-network-20,5,5,73,10,4,355,8,5,0,1,61,4450,9198,13648,20464,0,644,0,160,0,356,4,44,3864,23903,160,8, 908, 15986, 0.176211, 17.6057, 99.9125, 0.05, 20, 5.675, 4.5915, 99, 5.675, 12.3296, 1860, 99.9125, 179.518,3881, 99.9125, 355.166, 2, 0.1, 0.43589, 1, 0.05, 0.217945, 28, 0.7125, 3.37155, 1, 0.05,0.217945,356, 7468, 23006, 0.324611, 0.0476701, 1, 1466, 13.76, 0.0392814, 1466, 13.76, 0.0392814, 4791, 30.2372,0.0785628, 4791,30.2372, 0.0392814,  1, /home/isabel/ipc2018/sat/data-network/p01.pddl, 280, 3868, 6, 40, 6.666667, -13, 0.028571, 1.275835, 1, 1.000000, 0.000000, 23.609360, 17.967943, 196,71,1,16,71,40,8,16,23,6,45,114,2.53333,26,8,11,2.53333,13,3.16228,2.53333,14,3.4641,4,0,160,0,0,0,1,40,fdss-2, True
data-network,p24-3-44-small-network-21,5,5,89,10,4,427,8,5,0,1,61,5522,11233,16755,25351,0,776,0,184,0,404,4,44,4832,29984,184,8, 1080, 20284, 0.17037, 18.7815, 110.239, 0.0434783, 24, 5.86957, 4.6607, 120, 5.86957, 13.7194, 2317, 110.239, 209.439,4923, 110.239, 421.662, 2, 0.0869565, 0.407862, 1, 0.0434783, 0.203931, 32, 0.782609, 4.15417, 1, 0.0434783,0.203931,404, 9272, 28892, 0.320919, 0.043572, 1, 1825, 14.8311, 0.0366602, 1825, 14.8311, 0.0366602, 5796, 31.7353,0.0733203, 5796,31.7353, 0.0366602,  1, /home/isabel/ipc2018/sat/data-network/p02.pddl, 320, 4844, 6, 41, 6.833333, -12, 0.025000, 1.234656, 1, 1.000000, 0.000000, 22.087322, 18.655037, 249,63,1,16,63,38,8,16,22,6,37,56,1.51351,21,8,8,1.51351,10,1.41421,1.51351,6,1.73205,12,0,184,0,0,0,1,37,fdss-2, True
data-network,p28-3-35-small-network-22,5,5,84,10,4,383,9,5,0,1,61,5566,11364,16930,25447,0,868,0,219,0,474,4,44,4867,29779,219,9, 1245, 19439, 0.175904, 15.6137, 88.7626, 0.0410959, 28, 5.68493, 4.8949, 139, 5.68493, 14.7916, 2402, 88.7626, 190.834,4880, 88.7626, 376.487, 2, 0.0821918, 0.397024, 1, 0.0410959, 0.198512, 26, 0.575342, 2.95128, 1, 0.0410959,0.198512,474, 9409, 28404, 0.331256, 0.0503773, 1, 1875, 12.6533, 0.0336326, 1875, 12.6533, 0.0336326, 5998, 26.8633,0.0672652, 5998,26.8633, 0.0336326,  1, /home/isabel/ipc2018/sat/data-network/p03.pddl, 371, 4876, 6, 42, 7.000000, -11, 0.024259, 1.104733, 1, 1.000000, 0.000000, 21.743643, 18.897869, 260,54,1,18,54,42,9,18,24,6,49,105,2.14286,27,9,13,2.14286,11,2.44949,2.14286,10,2.64575,9,0,219,0,0,0,1,42,fdss-2, True
data-network,p32-3-37-small-network-23,5,5,90,10,4,399,15,5,0,1,61,6262,12541,18803,28414,0,1008,0,249,0,534,4,44,5505,33535,249,15, 1391, 21697, 0.179008, 15.5981, 87.1365, 0.060241, 32, 5.58635, 4.90733, 159, 5.58635, 15.8796, 2717, 87.1365, 200.847,5472, 87.1365, 395.36, 2, 0.120482, 0.475865, 1, 0.060241, 0.237933, 26, 0.714859, 3.02915, 1, 0.060241,0.237933,534, 10659, 31888, 0.334264, 0.0500985, 1, 2122, 12.6071, 0.031559, 2122, 12.6071, 0.031559, 6804, 26.6392,0.0631179, 6804,26.6392, 0.031559,  1, /home/isabel/ipc2018/sat/data-network/p04.pddl, 417, 5516, 6, 68, 11.333333, -24, 0.035971, 1.791574, 1, 1.000000, 0.000000, 30.246737, 27.688543, 378,131,1,30,131,71,15,30,42,6,74,185,2.5,41,15,18,2.5,26,4.58258,2.5,12,3.16228,11,0,249,0,0,0,1,71,fdss-2, True
data-network,p36-3-104-small-network-24,5,5,161,10,4,739,13,5,0,1,61,9370,19326,28696,43704,0,1148,0,280,0,596,4,44,8296,52354,280,13, 1908, 36870, 0.146751, 19.3239, 131.679, 0.0464286, 36, 6.81429, 6.1622, 177, 6.81429, 17.0977, 3960, 131.679, 288.361,8816, 131.679, 618.674, 2, 0.0928571, 0.420823, 1, 0.0464286, 0.210411, 30, 1.01429, 4.88728, 1, 0.0464286,0.210411,596, 15876, 51338, 0.309245, 0.0375409, 1, 3128, 16.7044, 0.029774, 3128, 16.7044, 0.029774, 10319, 35.9198,0.059548, 10319,35.9198, 0.029774,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,99,1,26,99,61,13,26,33,5,57,87,1.52632,30,13,14,1.52632,18,2.44949,1.52632,7,1.73205,12,0,280,0,0,0,1,62,fdss-2, True
data-network,p40-3-105-small-network-25,5,5,166,10,4,747,16,5,0,1,61,10010,20385,30395,46426,0,1252,0,313,0,662,4,44,8885,55974,313,16, 2059, 39245, 0.152016, 19.0602, 125.383, 0.0511182, 40, 6.57827, 6.2525, 197, 6.57827, 17.9223, 4247, 125.383, 293.165,9383, 125.383, 622.706, 2, 0.102236, 0.440478, 1, 0.0511182, 0.220239, 32, 0.907348, 4.41256, 1, 0.0511182,0.220239,662, 17075, 54972, 0.310613, 0.0387701, 1, 3404, 16.0747, 0.0281714, 3404, 16.0747, 0.0281714, 11390, 34.5096,0.0563428, 11390,34.5096, 0.0281714,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,134,1,32,134,78,16,32,41,6,68,118,1.73529,36,16,16,1.73529,28,3.60555,1.73529,6,1.73205,11,0,313,0,0,0,1,76,fdss-2, True
data-network,p44-3-88-small-network-26,5,5,153,10,4,670,17,5,0,1,61,9942,19896,29838,45605,0,1376,0,341,0,718,4,44,8833,54940,341,17, 2139, 37459, 0.15942, 17.5124, 109.85, 0.0498534, 44, 6.27273, 5.94837, 214, 6.27273, 18.7654, 4272, 109.85, 275.061,9088, 109.85, 573.646, 2, 0.0997067, 0.435284, 1, 0.0498534, 0.217642, 26, 0.604106, 2.80738, 1, 0.0498534,0.217642,718, 17005, 53464, 0.318064, 0.0422229, 1, 3322, 14.6987, 0.0269971, 3322, 14.6987, 0.0269971, 10838, 31.279,0.0539942, 10838,31.279, 0.0269971,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,138,1,34,138,90,17,34,43,5,74,137,1.85135,39,17,18,1.85135,32,4,1.85135,6,1.73205,15,0,341,0,0,0,1,91,fdss-2, True
data-network,p48-3-119-small-network-27,5,5,188,10,4,830,17,5,0,1,61,11962,23679,35641,54861,0,1572,0,372,0,780,4,44,10680,66899,372,17, 2460, 46460, 0.15122, 18.8862, 124.892, 0.0456989, 48, 6.6129, 6.48287, 237, 6.6129, 19.7517, 5077, 124.892, 317.025,11107, 124.892, 677.031, 2, 0.0913978, 0.417663, 1, 0.0456989, 0.208831, 30, 0.72043, 3.53436, 1, 0.0456989,0.208831,780, 20568, 65636, 0.313365, 0.037923, 1, 4043, 16.2878, 0.0258541, 4043, 16.2878, 0.0258541, 13286, 34.6752,0.0517082, 13286,34.6752, 0.0258541,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,127,1,34,127,83,17,34,46,6,83,148,1.78313,45,17,21,1.78313,21,2.82843,1.78313,13,2.23607,16,0,372,0,0,0,1,82,fdss-2, True
data-network,p52-3-59-small-network-28,5,5,132,10,4,540,15,5,0,1,61,10146,19394,29540,45410,0,1632,0,398,0,832,4,44,9050,55127,398,15, 2254, 35834, 0.176575, 15.898, 90.0352, 0.0376884, 52, 5.66332, 5.797, 251, 5.66332, 20.3874, 4434, 90.0352, 258.103,8861, 90.0352, 512.849, 2, 0.0753769, 0.380883, 1, 0.0376884, 0.190442, 32, 0.552764, 3.13129, 1, 0.0376884,0.190442,832, 17218, 51660, 0.333295, 0.0483215, 1, 3292, 12.7589, 0.0249998, 3292, 12.7589, 0.0249998, 10403, 26.9004,0.0499995, 10403,26.9004, 0.0249998,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,129,1,30,129,93,15,30,38,6,80,196,2.45,44,15,21,2.45,27,4.12311,2.45,11,3.16228,22,0,398,0,0,0,1,92,fdss-2, True
data-network,p56-3-112-small-network-29,5,5,189,10,4,807,19,5,0,1,61,12410,24872,37282,56994,0,1748,0,432,0,900,4,44,11056,68609,432,19, 2752, 46592, 0.156977, 16.9302, 107.852, 0.0439815, 56, 6.37037, 6.54732, 274, 6.37037, 21.29, 5390, 107.852, 305.002,11444, 107.852, 638.366, 2, 0.087963, 0.410108, 1, 0.0439815, 0.205054, 30, 0.648148, 3.32587, 1, 0.0439815,0.205054,900, 21224, 66392, 0.319677, 0.0424048, 1, 4197, 14.4741, 0.0240006, 4197, 14.4741, 0.0240006, 13678, 30.7635,0.0480012, 13678,30.7635, 0.0240006,?,?,?,?,?,?,?,?,?,?,?,?, ?, ?, ?, ?,145,1,38,145,100,19,38,48,6,87,153,1.75862,46,19,22,1.75862,26,3.16228,1.75862,12,2,20,0,432,0,0,0,1,99,fdss-2, True
